Experiments,Test,Animal,ID,Treatment,Diet,Age_month,Age_Cat,Sex,APOE,Code,Stage,Trial,Apparatus,Object1 : head entries,Object1.headtime,Object1_Day2_3_5: RI,Object1 : latency to first entry,Object1 : time mobile,Object1 : time immobile,Object1 : in zone oriented to centre,Object1 : time freezing,Object2 : head entries,Object2.headtime,Object2_Day2_3_5.RI,Object2 : latency to first entry,Object2 : time mobile,Object2 : time immobile,Object2 : in zone oriented to centre,Object2 : time freezing,Outerzone : head entries,Outerzone.headtime,Outerzone.distance,Outerzone : latency to first entry,Outerzone : average speed,Outerzone : time mobile,Outerzone : time immobile,Total_Time_Mobile,Outerzone.time.freezing,Centerzone : head entries,Centerzone.headtime,Centerzone.distance,Centerzone : latency to first entry,Centerzone : average speed,Centerzone : time mobile,Centerzone : time immobile,Centerzone.time.freezing,Object 3 : head entries,Object 3.headtime,Object 3 : latency to first entry,Object 3 : in zone oriented to centre,Object 4 : head entries,Object4.headtime,Object 4 : latency to first entry,Object 4 : in zone oriented to centre,Object1Center : head time oriented towards,Object2Center : head time oriented towards,Total.Distance,Total.Time.Freezing
APOE_210614_March Mixed cohort,365,210614-8,210614-8,E3HN_M,HFD,12,Young,Male,E3HN,D,Day5_NovelObject3,1,box4,3,1.7,0.326923077,6.1,0.1,1.6,1.6,0,4,3.5,0.673076923,1.1,2.1,1.4,1,0,7,94,0.904,0,0.01,18.2,73.6,34.3,68.7,4,14.8,0.592,4.8,0.035,7.9,8.9,3.2,4,3.5,1.1,1,,,,,,,2.462,72.9
APOE_210614_March Mixed cohort,9,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,openfield,1,box1,,,,,,,,,,,,,,,,,74,392.7,12.505,35.5,0.035,222.7,131.4,417.4,49.8,47,101.5,4.505,0,0.046,77.9,20.7,4.2,,,,,,,,,49.8,42,24.929,64.5
APOE_210614_March Mixed cohort,40,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Dilutions,1,box1,10,6.5,0.619047619,18.5,6.5,0,2.8,0,4,4,0.380952381,29.5,4,0,2.1,0,17,74.9,3.322,5.5,0.042,52.6,26.3,88.9,7,8,22.7,0.586,0,0.031,16.8,2.2,0,5,4.4,2.4,2.6,5,8.1,36.2,4.9,16,14.4,5.087,7
APOE_210614_March Mixed cohort,73,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Dilutions,2,box1,3,1.9,0.575757576,83.9,1.9,0,0.2,0,2,1.4,0.424242424,5.8,1.4,0,1.1,0,16,80.9,2.756,0,0.033,44.7,39,76,8.6,5,7.5,0.336,7.5,0.042,8.1,0,0,3,3.9,8.8,1.7,3,0.9,8.3,0.8,17.7,13.6,3.946,8.6
APOE_210614_March Mixed cohort,104,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Dilutions,3,box1,2,1.9,0.703703704,15.1,1.9,0,1.8,0,1,0.8,0.296296296,87.4,0.8,0,0,0,19,79.3,1.851,1.9,0.025,31.6,43.8,52.5,5.3,9,6.7,0.269,0,0.039,6.4,0.5,0,1,0.7,82,0.4,5,6.4,25.9,2.3,29.1,11.1,3.006,10.4
APOE_210614_March Mixed cohort,135,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Dilutions,4,box1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,6,114,1.345,2.8,0.012,18.7,95.6,24.4,34,2,2.5,0.073,0,0.038,1.9,0,0,1,1.1,103.3,1,0,0,,0,11.2,2.8,1.612,34
APOE_210614_March Mixed cohort,166,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Day1_vanilla,5,box1,6,6.6,0.515625,31.3,3.2,3.4,2.8,1.5,6,6.2,0.484375,37,4.6,1.6,2.6,0,16,87.2,1.928,2.1,0.022,37.9,50.3,57.4,23.6,6,10.1,0.343,39.2,0.037,9.2,0,0,0,0,,0,2,1.4,8.1,0.2,20.6,12.7,2.669,26.6
APOE_210614_March Mixed cohort,197,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Day2_IdenticalObject,1,box1,2,0.3,0.073170732,29.7,0.3,0,0,0,3,3.8,0.926829268,47.1,3.4,0.4,2.8,0,20,76,2.189,0,0.023,29.6,66.6,44.4,28.1,2,6.2,0.361,56,0.064,5.6,0,0,,,,,,,,,34.7,23.9,3.037,29.4
APOE_210614_March Mixed cohort,228,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Day2_IdenticalObject,2,box1,1,1.3,0.8125,107.4,1.3,0,1.3,0,1,0.3,0.1875,113.1,0.3,0,0,0,31,89.6,1.896,1.3,0.017,37.7,74.3,45.7,44.6,2,1.2,0.106,111.8,0.063,1.7,0,0,,,,,,,,,46,39.1,2.504,44.6
APOE_210614_March Mixed cohort,259,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Day2_IdenticalObject,3,box1,8,6.3,0.567567568,36.1,3,3.3,2.4,0,5,4.8,0.432432432,32.8,2.5,2.3,2,0,11,91.3,2.265,0,0.024,33.5,59.2,53,34,8,15,0.468,34.4,0.033,6.5,7.7,0,,,,,,,,,2.6,3.8,3.676,34
APOE_210614_March Mixed cohort,290,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Day2_ShortTermMemory,4,box1,1,2.3,0.534883721,27.1,0.1,2.2,2.2,0,1,2,0.465116279,23.4,2,0,1.3,0,18,73.7,1.395,0,0.013,18.5,91.8,23.9,72.4,6,4,0.121,26.4,0.145,0.8,0,0,,,,,,,,,33.8,60.9,1.872,73.6
APOE_210614_March Mixed cohort,321,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Day3_Novel Object2,1,box1,3,3.1,0.281818182,81.9,3.1,0,1.5,0,3,7.9,0.718181818,43.4,4.9,3,3.8,0,11,82.8,2.676,0,0.032,37.7,44.8,61.9,8.7,7,22.7,0.462,48,0.027,7.2,9.9,2.4,,,,,,,,,6.7,7.8,4.249,11.1
APOE_210614_March Mixed cohort,366,210614-9,210614-9,E3HN_M,HFD,12,Young,Male,E3HN,D,Day5_NovelObject3,1,box1,8,12.6,0.893617021,7.7,5.3,7.3,7.5,2.9,3,1.5,0.106382979,8.9,0.6,0.8,1,0,14,75.1,2.619,0,0.035,40,35.7,70.6,14.3,11,17.9,0.938,7.9,0.048,14.7,4.8,0,,,,,,,,,17.8,12.6,4.74,17.2
APOE_210809_August Mixed Cohort,1,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,openfield,1,box1,,,,,,,,,,,,,,,,,67,360.1,9.798,2.9,0.025,177.5,208.5,290.6,95.1,33,61.7,3.033,0,0.031,43.5,53.9,28.7,,,,,,,,,112.6,125.9,17.256,143.8
APOE_210809_August Mixed Cohort,9,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,1,box1,4,5,0.37593985,12.5,1.8,3.2,2.2,0,8,8.3,0.62406015,5.3,8.3,0,5.6,0,13,61.9,4.259,14.5,0.068,57.7,5.4,105.2,0,13,32.3,0.978,0,0.039,22.6,2.3,0,7,11.6,0,7,8,11.7,2.8,2.6,12,13.4,6.796,0
APOE_210809_August Mixed Cohort,17,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,2,box1,4,3.6,0.8,17.6,3.6,0,2.2,0,3,0.9,0.2,0,0.9,0,0.3,0,8,100.9,1.392,1.5,0.014,35.6,66.2,53.5,43.2,2,4.5,0.308,0,0.08,3.9,0,0,1,1.1,13.2,1.1,2,2,15.5,1,13.3,12.6,2.547,43.2
APOE_210809_August Mixed Cohort,25,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,3,box1,5,8.9,0.502824859,0,2.9,6.1,1,0,4,8.8,0.497175141,66.4,6.3,2.4,4,0,14,58.9,1.956,2.4,0.026,39.9,34.3,72.8,6.3,12,18.8,0.513,0,0.024,11,10.6,1.1,4,5,1.2,1.7,5,5.3,74,1.6,24.8,20.5,3.758,7.4
APOE_210809_August Mixed Cohort,33,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,4,box1,2,0.8,0.32,93.4,0.4,0.4,0.3,0,2,1.7,0.68,16.4,1.7,0,0.5,0,14,71.8,1.102,2.1,0.016,19.5,49.7,51.9,28.2,4,4.4,0.064,0,0.009,2.3,5,0,9,13.7,54.7,1.8,3,3.2,30.1,1.4,12.5,13.6,2.852,34.4
APOE_210809_August Mixed Cohort,41,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day1_vanilla,5,box1,1,2.9,0.50877193,54.2,2.9,0,0.6,0,1,2.8,0.49122807,57.6,2.8,0,0.5,0,9,101.4,0.975,2.9,0.009,19.1,85.1,30.6,56.2,2,7,0.22,53.6,0.031,7.1,0,0,3,1.7,1.3,0.7,0,0,,0,12.4,28.5,1.486,58.6
APOE_210809_August Mixed Cohort,49,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,1,box1,6,6.7,0.452702703,7.3,4.3,2.4,0.1,0,3,8.1,0.547297297,17.8,4.9,3.2,3.6,0,7,93.4,1.498,1.2,0.016,29.6,63.6,49.9,42,9,13.4,0.532,0,0.04,9.2,4,0,,,,,,,,,10.6,32,2.502,42
APOE_210809_August Mixed Cohort,57,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,2,box1,1,1.9,0.76,51,1.9,0,1.2,0,1,0.6,0.24,0,0.6,0,0,0,18,95.2,0.692,1.2,0.006,14.5,97.7,22.3,73.6,2,0.7,0.072,0,0.077,0.9,0,0,,,,,,,,,44.1,46.2,1.123,73.6
APOE_210809_August Mixed Cohort,65,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,3,box1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,1,120,1.244,0.8,0.01,21.8,97.4,22.6,70.3,0,0,0,,,0,0,0,,,,,,,,,13.3,12,1.281,70.3
APOE_210809_August Mixed Cohort,73,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_ShortTermMemory,4,box1,0,0,0,,0,0,0,0,1,1.5,1,88.4,1.5,0,0.9,0,4,114.2,1.518,1.7,0.013,21.6,90.9,29.1,78.2,3,1.6,0.442,0,0.253,1.7,0,0,,,,,,,,,12.5,12.3,2.367,78.2
APOE_210809_August Mixed Cohort,81,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day3_Novel Object2,1,box1,0,0,0,,0,0,0,0,5,7.8,1,15.5,2.4,5.4,5.3,0,6,96.6,1.538,0,0.016,27.7,68.8,36,57.6,5,9,0.105,20.5,0.056,1.9,0,0,,,,,,,,,14,20.3,2.008,64.8
APOE_210809_August Mixed Cohort,89,210809_1,210809_1,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day5_NovelObject3,1,box1,2,1.2,0.352941176,90.9,1.2,0,0,0,2,2.2,0.647058824,6.8,2.2,0,1.2,0,10,104.6,1.801,1.6,0.017,22.1,82.9,37.1,66.5,4,3.9,0.76,0,0.17,4.5,0,0,,,,,,,,,59.8,60.6,3.486,66.5
APOE_210809_August Mixed Cohort,2,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,openfield,1,box2,,,,,,,,,,,,,,,,,67,491.6,13.628,5.8,0.027,246.3,258.1,324.7,137.2,20,22.1,1.671,0,0.08,19.8,1.1,0,,,,,,,,,,,20.581,143.1
APOE_210809_August Mixed Cohort,10,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,1,box2,3,5.8,0.794520548,2,3.3,2.5,4.2,0,1,1.5,0.205479452,0,1.5,0,0.9,0,15,100.6,2.858,5.2,0.027,57.5,48.9,68.2,42,3,4.2,0.067,0,0.016,4.3,0,0,1,1.5,47.2,1.5,2,2.2,26.9,1.7,,,3.15,42
APOE_210809_August Mixed Cohort,18,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,2,box2,4,2.9,0.353658537,1.8,2.9,0,1.9,0,5,5.3,0.646341463,0.9,5.3,0,4.1,0,17,84,2.535,5.4,0.028,50,39.7,78.1,23.4,6,20,0.592,0,0.035,14.9,2.2,0,2,2.9,75.1,2.7,7,7.5,3,5.7,,,3.603,23.4
APOE_210809_August Mixed Cohort,26,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,3,box2,2,1.5,0.428571429,1.9,1.5,0,1.2,0,2,2,0.571428571,41.5,2,0,1.1,0,6,106.5,2.292,3.4,0.022,31.7,74.8,44.3,60.5,4,3.1,0.092,0,0.031,3,0,0,2,1.1,0.3,1,3,1.8,25.5,1.8,,,3.108,60.5
APOE_210809_August Mixed Cohort,34,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,4,box2,1,1.3,1,97.6,1.3,0,0.5,0,0,0,0,,0,0,0,0,12,100.7,1.671,1.7,0.016,39,66,54,37.1,8,3.5,0.063,0,0.056,1.1,0,0,3,1.7,96.1,0.8,1,1.5,40.3,0.7,,,2.887,37.1
APOE_210809_August Mixed Cohort,42,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day1_vanilla,5,box2,5,5.1,0.75,0,2.7,2.4,3.4,0,2,1.7,0.25,3.2,1.7,0,1.5,0,5,101.6,0.697,5.3,0.007,15.4,85.1,32.4,74.2,8,8.9,0.194,0,0.025,7.8,0,0,3,2.2,95.3,1.1,1,0.7,100.8,0.4,,,1.807,74.2
APOE_210809_August Mixed Cohort,50,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,1,box2,1,0.9,0.076271186,1,0.9,0,0.5,0,6,10.9,0.923728814,46.7,4.7,6.2,3.3,0,6,98.1,2.113,3.3,0.021,39.8,58.8,54.5,37.7,7,8.9,0.303,0,0.046,6.6,0,0,,,,,,,,,,,3.324,37.7
APOE_210809_August Mixed Cohort,58,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,2,box2,3,1.3,0.371428571,0,1.3,0,0.5,0,1,2.2,0.628571429,9.9,2.2,0,0.7,0,4,110.7,1.773,2.6,0.016,24.4,86.2,33.8,81.4,4,4.5,0.702,0,0.188,3.7,0,0,,,,,,,,,,,3.043,81.4
APOE_210809_August Mixed Cohort,66,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,3,box2,4,6.3,1,0,6.3,0,1.4,0,0,0,0,,0,0,0,0,8,100.7,1.905,2.2,0.019,10.5,88.3,29.6,70.9,4,10.2,0.653,0,0.064,10.2,0,1.2,,,,,,,,,,,3.779,72.1
APOE_210809_August Mixed Cohort,74,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_ShortTermMemory,4,box2,4,3.5,0.538461538,41.4,0.8,2.7,0.4,0,7,3,0.461538462,39.6,0.4,2.5,1.5,0,5,84.8,0.907,3.2,0.011,12.6,71.3,30.4,57.1,6,21.5,0.941,0,0.033,10.2,18.3,1.9,,,,,,,,,,,3.947,59
APOE_210809_August Mixed Cohort,82,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day3_Novel Object2,1,box2,1,3.3,0.485294118,98.9,0.4,2.9,1.9,0,3,3.5,0.514705882,5.9,3.5,0,2.7,0,3,103.3,0.728,1.4,0.007,14,88.7,27.8,82.8,3,7.1,0.285,0,0.065,4.4,0,0,,,,,,,,,,,2.069,82.8
APOE_210809_August Mixed Cohort,90,210809_2,210809_2,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day5_NovelObject3,1,box2,3,4.2,0.763636364,3.2,4.2,0,2.3,0,1,1.3,0.236363636,0,1.3,0,1,0,8,105.6,1.727,5.1,0.016,21.6,84.7,35.3,54.9,3,5.1,0.425,0,0.067,6.3,0,0,,,,,,,,,,,2.949,54.9
APOE_210809_August Mixed Cohort,3,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,openfield,1,box3,,,,,,,,,,,,,,,,,39,516.8,6.176,6.1,0.012,176.7,353.6,228.9,414.9,12,16.2,0.895,0,0.075,11.9,0,0,,,,,,,,,,,9.478,435.2
APOE_210809_August Mixed Cohort,11,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,1,box3,2,2.2,0.323529412,0,2.2,0,2,0,4,4.6,0.676470588,6.5,4.6,0,3.5,0,6,96.1,0.47,22.4,0.005,9.3,88.2,31.8,89.1,1,17.9,0.288,0,0.015,18.6,0,0,2,2.4,1.9,2.4,2,2.3,4.6,1.2,,,0.936,89.1
APOE_210809_August Mixed Cohort,19,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,2,box3,3,2.9,1,55.5,2.9,0,1.3,0,0,0,0,,0,0,0,0,5,101.7,1.307,4.7,0.013,29,73.2,46.8,86.3,4,9.9,0.175,0,0.029,5.9,0,0,2,1.2,1.7,0.7,2,5.6,59.9,1.1,,,1.981,89
APOE_210809_August Mixed Cohort,27,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,3,box3,0,0,0,,0,0,0,0,2,2.3,1,1.3,2.3,0,0.9,0,11,104.1,2.062,3.1,0.019,23,86.8,33.2,92.8,4,5,0.327,0,0.063,5.2,0,0,1,0.6,0.3,0.4,2,0.8,31,0.7,,,2.846,92.8
APOE_210809_August Mixed Cohort,35,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,4,box3,7,4.7,0.746031746,0.4,4.7,0,0,2.2,1,1.6,0.253968254,116.6,1.6,0,0.8,0,4,99.1,2.24,1.7,0.023,37.4,61.5,58.5,76.9,5,14.8,0.845,0,0.059,14.2,0,5,0,0,,0,0,0,,0,,,3.699,81.9
APOE_210809_August Mixed Cohort,43,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day1_vanilla,5,box3,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,11,105.8,1.946,6.6,0.018,31.3,79.8,37.9,84.3,4,8.1,0.904,0,0.126,4.8,2.4,0,3,2.8,0.8,1.1,0,0,,0,,,3.097,84.3
APOE_210809_August Mixed Cohort,51,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,1,box3,1,3,0.508474576,85.3,1,2,1.6,0,3,2.9,0.491525424,1.1,2.9,0,2.3,0,7,100.1,1.371,4.6,0.014,19.1,80.7,37,87.9,4,12.8,0.836,0,0.066,10.3,2.3,0,,,,,,,,,,,3.088,87.9
APOE_210809_August Mixed Cohort,59,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,2,box3,3,3.5,1,0.8,1,2.5,0.6,0,0,0,0,,0,0,0,0,7,102.6,1.161,5,0.011,17.4,85.7,31.5,89.3,3,8.9,0.845,0,0.079,8,2.8,1.3,,,,,,,,,,,3.118,90.6
APOE_210809_August Mixed Cohort,67,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,3,box3,1,1.8,0.473684211,106.4,1.8,0,0,0.8,1,2,0.526315789,109.2,2,0,1.9,0,3,91.4,3.07,1,0.034,9.9,80.2,25,82.1,3,24.8,1.035,63.1,0.042,9.9,14.9,16.3,,,,,,,,,,,5.298,98.4
APOE_210809_August Mixed Cohort,75,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_ShortTermMemory,4,box3,4,8.2,1,2.4,5.4,2.8,3.1,3.5,0,0,0,,0,0,0,0,5,79.7,1.605,9.2,0.021,9.6,67,40.4,66.5,4,25.3,1.109,0,0.039,15.8,12.6,11.9,,,,,,,,,,,4.007,81.9
APOE_210809_August Mixed Cohort,83,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day3_Novel Object2,1,box3,0,0,0,,0,0,0,0,4,5.7,1,0.1,4,1.8,1.8,0,3,108.8,1.27,8,0.012,14.9,91.2,26.8,96.6,3,6.4,0.594,0,0.058,8.2,2,0,,,,,,,,,,,3.146,96.6
APOE_210809_August Mixed Cohort,91,210809_3,210809_3,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day5_NovelObject3,1,box3,1,4,0.31496063,110.8,4,0,0.7,0,5,8.7,0.68503937,42,8.7,0,1.9,0,11,95.7,4.977,1.1,0.052,29.5,66.2,53.1,68.7,5,11.8,1.084,0,0.171,6.3,0,0,,,,,,,,,,,7.393,70
APOE_210809_August Mixed Cohort,4,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,openfield,1,box4,,,,,,,,,,,,,,,,,104,338.3,8.72,28.5,0.033,208.4,54.2,502,34.2,76,108.9,7.155,0,0.06,105.3,13.1,7.7,,,,,,,,,,,26.255,57.4
APOE_210809_August Mixed Cohort,12,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,1,box4,4,5.1,0.554347826,0,5.1,0,2.7,0,5,4.1,0.445652174,1,4.1,0,3.1,0,27,79.3,5.162,7.4,0.06,77.7,8.6,111.4,12.1,11,10.4,0.292,0,0.034,8.5,0,0,8,4.9,4.3,3.7,6,5.6,8.8,2.8,,,6.548,12.1
APOE_210809_August Mixed Cohort,20,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,2,box4,3,2.7,1,0.8,2.7,0,0.6,0,0,0,0,,0,0,0,0,15,104.6,1.914,2.7,0.018,41.5,67.5,52.5,66.9,5,2.4,0.081,0,0.049,1.7,0,0,0,0,,0,5,2.4,0,1.3,,,2.708,66.9
APOE_210809_August Mixed Cohort,28,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,3,box4,5,6.5,0.625,73.7,4,2.5,3,0,3,3.9,0.375,75.8,3.9,0,1.3,1.2,8,78.2,1.381,4.4,0.018,16.2,62.1,53.1,68.4,9,25,1.079,0,0.037,27.1,2.2,2.3,8,6.4,0.2,1.9,3,4.9,90.2,2.5,,,3.316,70.7
APOE_210809_August Mixed Cohort,36,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Dilutions,4,box4,2,1.1,0.578947368,0.9,0.7,0.4,1.1,0,3,0.8,0.421052632,4.9,0.8,0,0.2,0,5,103.1,2.019,11.3,0.02,28.1,75.1,41.3,67.1,3,11,0.583,0,0.051,7.8,3.6,2.6,1,0.7,7.3,0.7,2,0.6,6.2,0.6,,,3.82,69.7
APOE_210809_August Mixed Cohort,44,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day1_vanilla,5,box4,6,10,0.568181818,0,5.1,4.8,5.9,0,6,7.6,0.431818182,1.3,4.3,3.3,4.4,1.2,5,74.3,3.676,3.7,0.05,39.3,34.8,73.8,30.9,11,32.8,1.249,0,0.034,28,9.2,1.2,6,5.3,58.4,1.9,5,5.2,64.8,2.8,,,6.146,32.1
APOE_210809_August Mixed Cohort,52,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,1,box4,2,9.1,0.623287671,70,5.9,3.2,2.1,3.3,6,5.5,0.376712329,0.7,5.5,0,2.5,0,9,95.6,2.222,3.1,0.024,39.8,54.6,62.2,51.8,8,13.4,0.463,0,0.053,8.8,0,0,,,,,,,,,,,3.664,55.1
APOE_210809_August Mixed Cohort,60,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,2,box4,4,3.3,0.366666667,83.9,3.3,0,0.6,0,7,5.7,0.633333333,55.5,5.7,0,1.2,0,15,91.2,6.256,3.2,0.069,40.8,49.3,70.6,59.1,6,9.3,1.608,0,0.16,10.1,0,0,,,,,,,,,,,9.322,60.9
APOE_210809_August Mixed Cohort,68,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_IdenticalObject,3,box4,2,2.5,0.301204819,3.2,2.5,0,1.3,0,6,5.8,0.698795181,0.9,5.8,0,2.5,0,14,96.6,3.827,5.2,0.039,22.2,75.9,44.1,75,6,13.7,1.307,2.4,0.088,14.8,0,0,,,,,,,,,,,6.794,76.2
APOE_210809_August Mixed Cohort,76,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day2_ShortTermMemory,4,box4,7,4.2,0.221052632,0,3,1.2,1.6,0,8,14.8,0.778947368,13.1,6.5,8.3,10.5,2.9,12,76.1,2.163,1,0.031,17.2,53.7,46.1,46.2,11,30.2,1.513,0,0.047,18.3,14.2,4.4,,,,,,,,,,,5.453,54.2
APOE_210809_August Mixed Cohort,84,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day3_Novel Object2,1,box4,8,13.3,0.661691542,8.6,12,1.2,5.2,0,6,6.8,0.338308458,24.9,5,1.8,1.9,0,14,77.9,2.149,0.7,0.027,31,48.5,66.7,40.1,6,14.9,1.048,0,0.064,16.3,0,0,,,,,,,,,,,4.249,42.5
APOE_210809_August Mixed Cohort,92,210809_4,210809_4,E3HN_Control_F,Control,12,Young,Female,E3HN,A,Day5_NovelObject3,1,box4,1,1.4,0.5,40,1.4,0,1,0,1,1.4,0.5,40,1.4,0,1,0,8,112.2,1.25,1.5,0.011,18.8,94,26,90.1,2,3,0.22,0,0.085,2.6,0,0,1,1,42.4,0.9,,,,,,,1.829,90.1
APOE_210809_August Mixed Cohort,5,210809_5,210809_5,E2HN_HFD_M,HFD,12,Young,Male,E2HN,B,openfield,1,box1,,,,,,,,,,,,,,,,,66,409.1,12.439,5.2,0.027,202.8,259.3,292.9,86.5,32,51.7,3.705,0,0.06,36.1,25.8,8.4,,,,,,,,,66.6,98.4,21.43,100.4
APOE_210809_August Mixed Cohort,13,210809_5,210809_5,E2HN_HFD_M,HFD,12,Young,Male,E2HN,B,Dilutions,1,box1,2,2.4,0.648648649,18.2,0.8,1.7,2.4,0,2,1.3,0.351351351,12.9,1.3,0,1.3,0,11,106.8,2.938,0.9,0.025,51.1,65.2,54.8,33.9,0,0,0.043,0,0.08,0.5,0,0,1,1.1,3.4,1.1,2,1.8,8.8,1.8,43.6,38,3.136,33.9
APOE_210809_August Mixed Cohort,21,210809_5,210809_5,E2HN_HFD_M,HFD,12,Young,Male,E2HN,B,Dilutions,2,box1,2,1.3,0.541666667,91,0,1.3,1.3,0,1,1.1,0.458333333,36.5,1.1,0,1.1,0,11,99.1,2.073,1.4,0.019,39.9,71.2,42.4,29.5,1,0.7,0.107,0,0.091,1.2,0,0,2,0.8,0.5,0.4,1,0.4,13.6,0.4,44.6,40.8,2.246,32.8
APOE_210809_August Mixed Cohort,29,210809_5,210809_5,E2HN_HFD_M,HFD,12,Young,Male,E2HN,B,Dilutions,3,box1,2,0.9,1,0.6,0.9,0,0.2,0,0,0,0,,0,0,0,0,3,114.4,1.169,3.2,0.01,11.3,100.8,19.2,76.3,4,3.2,0.214,0,0.046,4.7,0,0,1,0.3,79.3,0,1,0.1,77.9,0.1,0.2,0.7,1.875,76.3
APOE_210809_August Mixed Cohort,37,210809_5,210809_5,E2HN_HFD_M,HFD,12,Young,Male,E2HN,B,Dilutions,4,box1,1,0.8,0.421052632,2,0.8,0,0,0,2,1.1,0.578947368,92,1.1,0,0.7,0,6,103.3,0.95,4.3,0.009,7,101,19,83,3,8.7,0.251,0,0.026,9.6,0,0,3,4,1,0.7,1,1,93,0,43.2,45.6,1.834,83
